Date,Account/Account Code,Start Date,End Date,Start Balance,End Balance,Description,Received,Spent,Balance,Order ID,Status,Transaction Type
24-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197448744562597563,0,21.6,13085.02,,Not Reconciled,SVS_PAYMENT_DEDUCT
24-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197441649259847350,0,21.6,13106.62,,Not Reconciled,SVS_PAYMENT_DEDUCT
24-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197432421841378998,0,21.6,13128.22,,Not Reconciled,SVS_PAYMENT_DEDUCT
24-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197421773896032060,0,21.6,13149.82,,Not Reconciled,SVS_PAYMENT_DEDUCT
24-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197384678498377701,0,21.6,13171.42,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509213GTVB03C | Wallet: shopee_pay | TxnID: 197378063745425381,232.66,0,13193.02,2509213GTVB03C,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197356978543009462,0,21.6,12960.36,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509201CFS2H2Y | Wallet: shopee_pay | TxnID: 197347576373059557,135.96,0,12981.96,2509201CFS2H2Y,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509212GWRN6NC | Wallet: shopee_pay | TxnID: 197346847201697765,192.02,0,12846,2509212GWRN6NC,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250918S6JHH0WG | Wallet: shopee_pay | TxnID: 197339467105705788,56.19,0,12653.98,250918S6JHH0WG,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250917Q76SF6C9 | Wallet: shopee_pay | TxnID: 197337664192519862,137.59,0,12597.79,250917Q76SF6C9,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197330821688860645,0,21.6,12460.2,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250918S93V414A | Wallet: shopee_pay | TxnID: 197326404885421884,137.59,0,12481.8,250918S93V414A,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250919V29P1CCW | Wallet: shopee_pay | TxnID: 197324327144660796,112.93,0,12344.21,250919V29P1CCW,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197322966579552060,0,21.6,12231.28,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197317849729998518,0,21.6,12252.88,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197309930481393637,0,21.6,12274.48,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197305321209732732,0,21.6,12296.08,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197301058739904124,0,21.6,12317.68,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197294154881965884,0,21.6,12339.28,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197287020488302565,0,21.6,12360.88,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250919USUKUBKJ | Wallet: shopee_pay | TxnID: 197284830407302972,61.76,0,12382.48,250919USUKUBKJ,Not Reconciled,ESCROW_VERIFIED_ADD
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197277192529387190,0,21.6,12320.72,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197247300462976997,0,21.6,12342.32,,Not Reconciled,SVS_PAYMENT_DEDUCT
23-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197236244680285820,0,21.6,12363.92,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915JHDECT0J | Wallet: shopee_pay | TxnID: 197226979882180412,118.97,0,12385.52,250915JHDECT0J,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916N0TN8FD1 | Wallet: shopee_pay | TxnID: 197222561149361788,218.66,0,12266.55,250916N0TN8FD1,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915GQYUUS4U | Wallet: shopee_pay | TxnID: 197222390306971260,117.62,0,12047.89,250915GQYUUS4U,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197219627015610129,0,21.6,11930.27,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916MFJNABS5 | Wallet: shopee_pay | TxnID: 197212966410526395,178.72,0,11951.87,250916MFJNABS5,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250912AQD2DRQX | Wallet: shopee_pay | TxnID: 197204637999177701,129.8,0,11773.15,250912AQD2DRQX,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916KR6K491A | Wallet: shopee_pay | TxnID: 197204301095968443,50.55,0,11643.35,250916KR6K491A,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250912AWCD2TVB | Wallet: shopee_pay | TxnID: 197204151443136485,132.24,0,11592.8,250912AWCD2TVB,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250917Q4UBQAJX | Wallet: shopee_pay | TxnID: 197201734702079973,264.34,0,11460.56,250917Q4UBQAJX,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197194808714862204,0,21.6,11196.22,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915J49VJWHU | Wallet: shopee_pay | TxnID: 197191918000545596,117.62,0,11217.82,250915J49VJWHU,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916N3M1C579 | Wallet: shopee_pay | TxnID: 197189759662038844,117.62,0,11100.2,250916N3M1C579,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915HNBNWBQ8 | Wallet: shopee_pay | TxnID: 197189497182494693,50.55,0,10982.58,250915HNBNWBQ8,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915HDHT9WYA | Wallet: shopee_pay | TxnID: 197186645273878203,49.98,0,10932.03,250915HDHT9WYA,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916NAEC045N | Wallet: shopee_pay | TxnID: 197186143651896956,75.67,0,10882.05,250916NAEC045N,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197182770324184758,0,21.6,10806.38,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197178923862204086,0,21.6,10827.98,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197174284290891446,0,21.6,10849.58,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197168010048315004,0,21.6,10871.18,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197161684987551419,0,21.6,10892.78,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197154943684058748,0,21.6,10914.38,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197148712005279356,0,21.6,10935.98,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913DREM4RQB | Wallet: shopee_pay | TxnID: 197148263785177061,283.11,0,10957.58,250913DREM4RQB,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197136620263055030,0,21.6,10674.47,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197101980697501371,0,21.6,10696.07,,Not Reconciled,SVS_PAYMENT_DEDUCT
22-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 25090810YXSBQB | Wallet: shopee_pay | TxnID: 197095453370621564,41.29,0,10717.67,25090810YXSBQB,Not Reconciled,ESCROW_VERIFIED_ADD
22-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197091356156370748,0,21.6,10676.38,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913DHN8XK8Q | Wallet: shopee_pay | TxnID: 197071343521373969,56.23,0,10697.98,250913DHN8XK8Q,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913D4XYG4S8 | Wallet: shopee_pay | TxnID: 197070602136198780,252.53,0,10641.75,250913D4XYG4S8,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913DA3B1K7K | Wallet: shopee_pay | TxnID: 197065849788440246,186.89,0,10389.22,250913DA3B1K7K,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915JH6AFAJ5 | Wallet: shopee_pay | TxnID: 197059165275824101,118.97,0,10202.33,250915JH6AFAJ5,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197058914372558460,0,21.6,10083.36,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250914FPBE2JRH | Wallet: shopee_pay | TxnID: 197055842732744677,56.23,0,10104.96,250914FPBE2JRH,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915H0WC2GRP | Wallet: shopee_pay | TxnID: 197055057877868305,76.53,0,10048.73,250915H0WC2GRP,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250914FARW1AQY | Wallet: shopee_pay | TxnID: 197052484252868369,226.54,0,9972.2,250914FARW1AQY,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913DEJ42AHK | Wallet: shopee_pay | TxnID: 197047870216478390,75.47,0,9745.66,250913DEJ42AHK,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197040181688147729,0,21.6,9670.19,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197035549800800060,0,21.6,9691.79,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197030676707417782,0,21.6,9713.39,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250914EU18UDHC | Wallet: shopee_pay | TxnID: 197028263489445500,132.24,0,9734.99,250914EU18UDHC,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197024027393400444,0,21.6,9602.75,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197018573539909302,0,21.6,9624.35,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197012801103863420,0,21.6,9645.95,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913D5VDR12V | Wallet: shopee_pay | TxnID: 197011370695204625,130.75,0,9667.55,250913D5VDR12V,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 197007794480619324,0,21.6,9536.8,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196997853728480892,0,21.6,9558.4,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250919UKM9P801 | Wallet: shopee_pay | TxnID: 196990338240356022,135.96,0,9580,250919UKM9P801,Not Reconciled,ESCROW_VERIFIED_ADD
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196965305627451067,0,21.6,9444.04,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196952062397783734,0,21.6,9465.64,,Not Reconciled,SVS_PAYMENT_DEDUCT
21-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 2509080M3NQ5QQ | Wallet: shopee_pay | TxnID: 196950654118272699,69.78,0,9487.24,2509080M3NQ5QQ,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915HA7Q8QCA | Wallet: shopee_pay | TxnID: 196940698333748860,101.65,0,9417.46,250915HA7Q8QCA,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196937313429757627,0,21.6,9315.81,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915JATEDSQ3 | Wallet: shopee_pay | TxnID: 196921660874432187,167.58,0,9337.41,250915JATEDSQ3,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250918TAMA2VTF | Wallet: shopee_pay | TxnID: 196914958192090811,135.96,0,9169.83,250918TAMA2VTF,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250917QV8RV5K5 | Wallet: shopee_pay | TxnID: 196913548788506428,137.59,0,9033.87,250917QV8RV5K5,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196911963224153724,0,21.6,8896.28,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913CRG7A1VM | Wallet: shopee_pay | TxnID: 196911530640416529,196.4,0,8917.88,250913CRG7A1VM,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196900131713326779,0,21.6,8721.48,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250918T3CXPE9G | Wallet: shopee_pay | TxnID: 196898318750588732,55.52,0,8743.08,250918T3CXPE9G,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913CMB82MTM | Wallet: shopee_pay | TxnID: 196896163733970705,224.94,0,8687.56,250913CMB82MTM,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196893416481627921,0,21.6,8462.62,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196888475977391740,0,21.6,8484.22,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196881356884549436,0,21.6,8505.82,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196874619741806267,0,21.6,8527.42,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196867067645796325,0,21.6,8549.02,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916MKFQVKVG | Wallet: shopee_pay | TxnID: 196861993913687734,170.06,0,8570.62,250916MKFQVKVG,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250914E9GS5VKP | Wallet: shopee_pay | TxnID: 196859314256748305,56.23,0,8400.56,250914E9GS5VKP,Not Reconciled,ESCROW_VERIFIED_ADD
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196857358956109585,0,21.6,8344.33,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196837680590364342,0,21.6,8365.93,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196810163103997627,0,21.6,8387.53,,Not Reconciled,SVS_PAYMENT_DEDUCT
20-09-25,,,,,,ESCROW_VERIFIED_MINUS | Order: 25090812TBYK3S | Wallet: shopee_pay | TxnID: 196805943399292603,0,10.38,8409.13,25090812TBYK3S,Not Reconciled,ESCROW_VERIFIED_MINUS
20-09-25,,,,,,ADJUSTMENT_FOR_RR_AFTER_ESCROW_VERIFIED | Order: 250907UUP038N2 | Wallet: shopee_pay | TxnID: 196805771265122277,0,85,8419.51,250907UUP038N2,Not Reconciled,ADJUSTMENT_FOR_RR_AFTER_ESCROW_VERIFIED
20-09-25,,,,,,ESCROW_VERIFIED_MINUS | Order: 250913CH7BA23A | Wallet: shopee_pay | TxnID: 196805472110517942,0,10.38,8504.51,250913CH7BA23A,Not Reconciled,ESCROW_VERIFIED_MINUS
20-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196802740041555580,0,21.6,8514.89,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913D0CUNAYE | Wallet: shopee_pay | TxnID: 196796606358495205,132.24,0,8536.49,250913D0CUNAYE,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916M2T69TJM | Wallet: shopee_pay | TxnID: 196780751570607803,117.62,0,8404.25,250916M2T69TJM,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915J1JTVA46 | Wallet: shopee_pay | TxnID: 196779485226344123,117.62,0,8286.63,250915J1JTVA46,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915J2HNXW20 | Wallet: shopee_pay | TxnID: 196779394797149883,67.1,0,8169.01,250915J2HNXW20,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916MTU6VS0A | Wallet: shopee_pay | TxnID: 196778358820839094,168.14,0,8101.91,250916MTU6VS0A,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250913DM3YMVPE | Wallet: shopee_pay | TxnID: 196777576146935569,130.75,0,7933.77,250913DM3YMVPE,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915HJBWTXWQ | Wallet: shopee_pay | TxnID: 196771309370220305,144.08,0,7803.02,250915HJBWTXWQ,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196770523760303798,0,21.6,7658.94,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915JMRUGG37 | Wallet: shopee_pay | TxnID: 196768353711300220,157.93,0,7680.54,250915JMRUGG37,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250916M488PF5E | Wallet: shopee_pay | TxnID: 196767345887157947,49.98,0,7522.61,250916M488PF5E,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250915HP9T56X6 | Wallet: shopee_pay | TxnID: 196761052786990865,118.97,0,7472.63,250915HP9T56X6,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196758535382507190,0,21.6,7353.66,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250918RVFCTA1H | Wallet: shopee_pay | TxnID: 196756730623827772,160.34,0,7375.26,250918RVFCTA1H,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196754688266215228,0,21.6,7214.92,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196749472145874748,0,21.6,7236.52,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,ESCROW_VERIFIED_ADD | Order: 250912B6CCCT08 | Wallet: shopee_pay | TxnID: 196748034506235574,140.27,0,7258.12,250912B6CCCT08,Not Reconciled,ESCROW_VERIFIED_ADD
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196744043105886181,0,21.6,7117.85,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196736681414499964,0,21.6,7139.45,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196732829197934267,0,21.6,7161.05,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196724301322264549,0,21.6,7182.65,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196714832295108581,0,21.6,7204.25,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196699153902870332,0,21.6,7225.85,,Not Reconciled,SVS_PAYMENT_DEDUCT
19-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196667015719558838,0,21.6,7247.45,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196644228737015483,0,21.6,7269.05,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196636380439256700,0,21.6,7290.65,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196630142536130364,0,21.6,7312.25,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196618781005455121,0,21.6,7333.85,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196607305372999350,0,21.6,7355.45,,Not Reconciled,SVS_PAYMENT_DEDUCT
18-09-25,,,,,,SVS_PAYMENT_DEDUCT | SPM create wallet transaction | Wallet: shopee_pay | TxnID: 196599724285894417,0,21.6,7377.05,,Not Reconciled,SVS_PAYMENT_DEDUCT
